Barcode1,Barcode2,Barcode3,Brand code,Category,Type,Brand Name,Size,Strength,Retailer margin,Round Off,Special Purpose Fee,MRP,Bottle/case
8905660000000,,,0201012022/0007,IMFL,LAB,Breezer Super Select Tasty Blue Berry Flavour,275 ml,4.8 %v/v,6.37,2.71,10,110,24
8905660000000,,,0201012022/0006,IMFL,LAB,Breezer Super Select Zesty Orange Flavour,275 ml,4.8 %v/v,6.37,2.71,10,110,24
8902140000000,,,0201012021/0001,IMFL,LAB,Breezer Watermelon Mint,275 ml,4.8 %v/v,6.37,2.71,10,110,24
8902140000000,,,0201012022/0013,IMFL,LAB,Breezer Zesty Orange,275 ml,4.8 %v/v,,,,60,24
8902140000000,,,0201112008/0013,IMFL,Rum,Bacardi Apple Original Apple Rum,180 ml,25,13.84,8.52,60,280,48
8902140000000,,,0201112008/0013,IMFL,Rum,Bacardi Apple Original Apple Rum,375 ml,25,28.5,4.3,60,500,24
8902140000000,,,0201112008/0013,IMFL,Rum,Bacardi Apple Original Apple Rum,750 ml,25,57.01,8.6,60,940,12
8902140000000,,,0201112012/0035,IMFL,Rum,Bacardi Black Original Premium Crafted Rum,,,,,,,
8902140000000,,,0201112016/0006,IMFL,Rum,Bacardi Carta Blanca Superior White Rum,180 ml,25,12.52,3.62,45,240,48
8902140000000,,,0201112016/0006,IMFL,Rum,Bacardi Carta Blanca Superior White Rum,375 ml,25,25.81,0.5,45,440,24
8902140000000,,,0201112016/0006,IMFL,Rum,Bacardi Carta Blanca Superior White Rum,750 ml,25,51.62,6,45,840,12
8902140000000,,,0201112021/0003,IMFL,Rum,BACARDI CARTA ORO SUPERIOR GOLD RUM,,,,,,,
8902140000000,,,0201112017/0009,IMFL,Rum,Bacardi Classic Black Original Premium Crafted Rum,,,,,,,
8902140000000,,,0201112007/0005,IMFL,Rum,Bacardi Limon Original Citrus Rum,180 ml,25,13.84,8.52,60,280,48
8902140000000,,,0201112007/0005,IMFL,Rum,Bacardi Limon Original Citrus Rum,375 ml,25,28.5,4.3,60,500,24
8902140000000,,,0201112007/0005,IMFL,Rum,Bacardi Limon Original Citrus Rum,750 ml,25,57.01,8.6,60,940,12
8902140000000,,,0201112016/0007,IMFL,Rum,Bacardi Orange Original Orange Rum,375 ml,25,28.5,4.3,60,500,24
8902140000000,,,0201112016/0007,IMFL,Rum,Bacardi Orange Original Orange Rum,750 ml,25,57.01,8.6,60,940,12
8902140000000,,,0201112018/0007,IMFL,Rum,Black By Bacardi Deluxe Original Premium Crafted Rum,180 ml,25,10.32,7.2,35,200,48
8902140000000,,,0201112018/0007,IMFL,Rum,Black By Bacardi Deluxe Original Premium Crafted Rum,375 ml,25,21.35,8.66,35,370,24
8902140000000,,,0201112018/0007,IMFL,Rum,Black By Bacardi Deluxe Original Premium Crafted Rum,750 ml,25,42.7,2.32,35,690,12
8902140000000,,,0201112018/0007,IMFL,Rum,Black By Bacardi Original Premium Crafted Rum,750 ml,25,42.7,2.32,35,690,12
8902150000000,,,0201112020/0006,IMFL,Rum,BLACK CAT SPECIAL RUM,180 ml,50,,,,100,48
8902150000000,,,0201112020/0006,IMFL,Rum,BLACK CAT SPECIAL RUM,375 ml,50,6.47,,,120,24
8902150000000,,,0201112020/0006,IMFL,Rum,BLACK CAT SPECIAL RUM,750 ml,50,12.94,2.22,0,200,12
8901560000000,,,0201112008/0009,IMFL,Rum,Brihans Tropicana Export Quality XXX Matured White Rum,750 ml,,,,,201,12
8901540000000,,,0201112022/0010,IMFL,Rum,Calypso Original XXX Rum,375 ml,50,,,,100,24
8901540000000,,,0201112022/0010,IMFL,Rum,Calypso Original XXX Rum,500 ml,50,,,,130,18
8901540000000,,,0201112022/0010,IMFL,Rum,Calypso Original XXX Rum,750 ml,50,,,,195,12
8906080000000,,,0201112016/0004,IMFL,Rum,Commander N Chief Caribbean Gold XXX Rum,750 ml,,,,,310,12
8907800000000,,,0201112020/0007,IMFL,Rum,CONTESSA MATURED XXX RUM,180 ml,25,7.4,1.88,5,120,48
8907800000000,,,0201112020/0007,IMFL,Rum,CONTESSA MATURED XXX RUM,375 ml,25,15.34,0.57,5,240,24
8907800000000,,,0201112020/0007,IMFL,Rum,CONTESSA MATURED XXX RUM,750 ml,25,30.67,6.14,5,480,12
,,,0201112009/0001,IMFL,Rum,Contessa XXX Rum Blended With Matured Cane Juice Spirit,,,,,,,
8908010000000,,,0201112021/0002,IMFL,Rum,COSMOS FIFTY XXX RUM,375 ml,50,,,,100,24
8908010000000,,,0201112021/0002,IMFL,Rum,COSMOS FIFTY XXX RUM,500 ml,50,,,,130,18
8908010000000,,,0201112021/0002,IMFL,Rum,COSMOS FIFTY XXX RUM,750 ml,50,,,,195,12
8906040000000,,,0201112012/0027,IMFL,Rum,EMBOSS XXX Rum,375 ml,50,6.38,2.49,0,100,24
8906040000000,,,0201112012/0027,IMFL,Rum,EMBOSS XXX Rum,750 ml,50,12.75,0.07,0,195,12
8908000000000,,,0201112020/0015,IMFL,Rum,Episode Deluxe xxx Rum,180 ml,25,8.12,0.93,15,140,48
8908000000000,,,0201112020/0015,IMFL,Rum,Episode Deluxe xxx Rum,375 ml,25,16.81,8.02,15,280,24
8908000000000,,,0201112020/0015,IMFL,Rum,Episode Deluxe xxx Rum,750 ml,25,,,,530,12
8908010000000,,,0201112022/0008,IMFL,Rum,Golden Monkey Dark Classic Rum,375 ml,25,,,,100,24
8908010000000,,,0201112022/0008,IMFL,Rum,Golden Monkey Dark Classic Rum,500 ml,25,,,,130,18
8908010000000,,,0201112022/0008,IMFL,Rum,Golden Monkey Dark Classic Rum,750 ml,25,,,,195,12
,,,0201112008/0007,IMFL,Rum,Hercules XXX Rum,,,,,,,
8908010000000,,,0201112022/0009,IMFL,Rum,Himalayan Bear Fine Indian Rum,375 ml,25,,,,100,24
8908010000000,,,0201112022/0009,IMFL,Rum,Himalayan Bear Fine Indian Rum,500 ml,25,,,,130,18
8908010000000,,,0201112022/0009,IMFL,Rum,Himalayan Bear Fine Indian Rum,750 ml,25,,,,195,12
,,,0201112012/0030,IMFL,Rum,Jolly Roger Premium XXX Rum,,,,,,,
,,,0201112006/0031,IMFL,Rum,Lord Nelson XXX Matured Rum,,,,,,,
8902180000000,,,0201112009/0007,IMFL,Rum,Madira XXX Rum,750 ml,25,,,,630,12
8902970000000,,,0201112006/0007,IMFL,Rum,McDowells No.1 Celebration Matured XXX Rum,500 ml,25,21.69,3.42,15,350,24
8902970000000,,,0201112006/0007,IMFL,Rum,McDowells No.1 Celebration Matured XXX Rum,750 ml,25,33.74,9.29,15,540,12
8902970000000,,,0201112006/0007,IMFL,Rum,McDowells No.1 Celebration Matured XXX Rum,180 ml,25,8.15,0.5,15,140,48
8902970000000,,,0201112006/0007,IMFL,Rum,McDowells No.1 Celebration Matured XXX Rum,375 ml,25,16.87,7.14,15,280,24
8908010000000,,,0201112022/0018,IMFL,Rum,Night Fighter's Matured XXX Rum,375 ml,50,,,,100,24
8908010000000,,,0201112022/0018,IMFL,Rum,Night Fighter's Matured XXX Rum,500 ml,50,,,,130,18
8908010000000,,,0201112022/0018,IMFL,Rum,Night Fighter's Matured XXX Rum,750 ml,50,,,,195,12
8901540000000,,,0201112017/0005,IMFL,Rum,Officer's Choice Original XXX Rum,750 ml,25,,,,470,12
,,,0201112017/0007,IMFL,Rum,Old Habbit XXX Rum,180 ml,25,,,,190,48
,,,0201112017/0007,IMFL,Rum,Old Habbit XXX Rum,375 ml,25,,,,350,24
,,,0201112017/0007,IMFL,Rum,Old Habbit XXX Rum,750 ml,25,,,,670,12
8901130000000,,,0201112018/0002,IMFL,Rum,OLD MONK APPLE RUM,750 ml,25,43.9,3.95,35,710,12
8901130000000,,,0201112020/0010,IMFL,Rum,OLD MONK GOLD RESERVE SELECT RUM,180 ml,25,10.09,0.84,25,180,48
8901130000000,,,0201112020/0010,IMFL,Rum,OLD MONK GOLD RESERVE SELECT RUM,375 ml,25,20.84,6.52,25,350,24
8901130000000,,,0201112020/0010,IMFL,Rum,OLD MONK GOLD RESERVE SELECT RUM,750 ml,25,41.67,8.03,25,670,12
8901130000000,,,0201112014/0004,IMFL,Rum,Old Monk Lemon Rum,750 ml,25,43.9,3.95,35,710,12
8901130000000,,,0201112020/0014,IMFL,Rum,Old Monk Matured XXX Premium Rum Very Old Vatted,180 ml,25,8.14,0.59,15,140,48
8901130000000,,,0201112020/0014,IMFL,Rum,Old Monk Matured XXX Premium Rum Very Old Vatted,375 ml,25,16.86,7.33,15,280,24
8901130000000,,,0201112020/0014,IMFL,Rum,Old Monk Matured XXX Premium Rum Very Old Vatted,500 ml,25,22.48,1.44,15,360,18
8901130000000,,,0201112020/0014,IMFL,Rum,Old Monk Matured XXX Premium Rum Very Old Vatted,750 ml,25,33.71,9.66,15,540,12
8901130000000,,,0201112018/0003,IMFL,Rum,OLD MONK ORANGE RUM,750 ml,25,43.9,3.95,35,710,12
8901130000000,,,0201112020/0017,IMFL,Rum,Old Monk Supreme Deluxe XXX Rum Very Old Vatted,750 ml,25,,,,740,12
8901130000000,,,0201112013/0010,IMFL,Rum,Old Monk The Legend Rum Very Old Vatted,750 ml,25,49.72,4.94,35,800,12
,,,0201112006/0003,IMFL,Rum,Old Monk Very Old Vatted XXX Rum,,,,,,,
8901130000000,,,0201112020/0011,IMFL,Rum,OLD MONK WHITE PREMIUM RUM,180 ml,25,10.09,0.84,25,180,48
8901130000000,,,0201112020/0011,IMFL,Rum,OLD MONK WHITE PREMIUM RUM,375 ml,25,20.84,6.52,25,350,24
8901130000000,,,0201112020/0011,IMFL,Rum,OLD MONK WHITE PREMIUM RUM,750 ml,25,41.67,8.03,25,670,12
,,,0201112006/0021,IMFL,Rum,Old Port Deluxe Matured Rum,,,,,,,
8906010000000,,,0201112021/0001,IMFL,Rum,Red Indian XXX Deluxe Rum,180 ml,25,10.43,5.62,35,200,48
8906010000000,,,0201112021/0001,IMFL,Rum,Red Indian XXX Deluxe Rum,375 ml,25,21.56,5.49,35,370,24
8906010000000,,,0201112021/0001,IMFL,Rum,Red Indian XXX Deluxe Rum,750 ml,25,43.11,5.98,35,700,12
8906040000000,,,0201112020/0002,IMFL,Rum,ROCK THE REAL RUM,180 ml,25,7.74,6.76,5,130,48
8906040000000,,,0201112020/0002,IMFL,Rum,ROCK THE REAL RUM,375 ml,25,16.03,0,5,250,24
8906040000000,,,0201112020/0002,IMFL,Rum,ROCK THE REAL RUM,750 ml,25,32.06,5.01,5,500,12
8908010000000,,,0201112022/0007,IMFL,Rum,Royal Gentleman XXX Rum,375 ml,50,,,,100,24
8908010000000,,,0201112022/0007,IMFL,Rum,Royal Gentleman XXX Rum,500 ml,50,,,,130,18
8908010000000,,,0201112022/0007,IMFL,Rum,Royal Gentleman XXX Rum,750 ml,50,,,,195,12
8908010000000,,,0201112022/0006,IMFL,Rum,Rumba Rum,375 ml,50,,,,100,24
8908010000000,,,0201112022/0006,IMFL,Rum,Rumba Rum,500 ml,50,8.5,0.05,0,130,18
8908010000000,,,0201112022/0006,IMFL,Rum,Rumba Rum,750 ml,50,12.75,0.07,0,195,12
,,,0201112022/0023,IMFL,Rum,Rumbola Matured XXX Rum,375 ml,50,,,,100,24
,,,0201112022/0023,IMFL,Rum,Rumbola Matured XXX Rum,500 ml,50,,,,130,18
,,,0201112022/0023,IMFL,Rum,Rumbola Matured XXX Rum,750 ml,50,,,,195,12
8908010000000,,,0201112022/0019,IMFL,Rum,SENEOR XXX Rum,375 ml,50,,,,100,24
8908010000000,,,0201112022/0019,IMFL,Rum,SENEOR XXX Rum,750 ml,50,,,,195,12
8908010000000,,,0201112022/0012,IMFL,Rum,SKD'S EXXOBER,375 ml,50,,,,100,24
8908010000000,,,0201112022/0012,IMFL,Rum,SKD'S EXXOBER,500 ml,50,,,,130,18
8908010000000,,,0201112022/0012,IMFL,Rum,SKD'S EXXOBER,750 ml,50,,,,195,12
8908010000000,,,0201112022/0013,IMFL,Rum,SSPL Port Jamaica,375 ml,50,,,,100,24
8908010000000,,,0201112022/0013,IMFL,Rum,SSPL Port Jamaica,500 ml,50,,,,130,18
8908010000000,,,0201112022/0013,IMFL,Rum,SSPL Port Jamaica,750 ml,50,,,,195,12
8908010000000,,,0201112022/0011,IMFL,Rum,TOP 10 XXX RUM,375 ml,50,6.38,2.53,0,100,24
8908010000000,,,0201112022/0011,IMFL,Rum,TOP 10 XXX RUM,500 ml,50,8.5,0.05,0,130,18
8908010000000,,,0201112022/0011,IMFL,Rum,TOP 10 XXX RUM,750 ml,50,12.75,0.07,0,195,12
,,,0201112019/0002,IMFL,Rum,TUFF XXX RUM,,,,,,,
8901130000000,,,0201112020/0013,IMFL,Rum,Very Old Vatted Old Monk Premium Rum,180 ml,25,9.53,9.4,25,180,48
8901130000000,,,0201112020/0013,IMFL,Rum,Very Old Vatted Old Monk Premium Rum,375 ml,25,19.69,3.97,25,330,24
8901130000000,,,0201112020/0013,IMFL,Rum,Very Old Vatted Old Monk Premium Rum,750 ml,25,39.39,2.94,25,630,12
8908070000000,,,0201112019/0001,IMFL,Rum,XXX WONDER BLEND DARK RUM,500 ml,25,,,,370,18
8908010000000,,,0201112019/0001,IMFL,Rum,XXX WONDER BLEND DARK RUM,750 ml,25,,,,560,
8902140000000,,,0201132012/0037,IMFL,Vodka,Eristoff Triple Distilled Premium Vodka,750 ml,25,,,,760,12
8908010000000,,,0201132022/0004,IMFL,Vodka,Fine Grain Voltage + Vodka,250  ml,50,,,,65,
8908010000000,,,0201132022/0004,IMFL,Vodka,Fine Grain Voltage + Vodka,375 ml,50,6.38,2.53,0,100,24
8908010000000,,,0201132022/0004,IMFL,Vodka,Fine Grain Voltage + Vodka,500 ml,50,,,,130,18
8908010000000,,,0201132022/0004,IMFL,Vodka,Fine Grain Voltage + Vodka,750 ml,50,12.75,0.07,0,195,12
8908010000000,,,0201132022/0001,IMFL,Vodka,Gladiator Vintage Vodka,375 ml,50,6.38,2.53,0,100,24
8908010000000,,,0201132022/0001,IMFL,Vodka,Gladiator Vintage Vodka,500 ml,50,8.5,0.05,0,130,18
8908010000000,,,0201132022/0001,IMFL,Vodka,Gladiator Vintage Vodka,750 ml,50,12.75,0.07,0,195,12
8901130000000,,,0201132021/0003,IMFL,Vodka,Knight Rider Ultra Premium Green Apple Vodka,180 ml,25,10.09,0.84,25,180,48
8901130000000,,,0201132021/0003,IMFL,Vodka,Knight Rider Ultra Premium Green Apple Vodka,375 ml,25,20.84,6.52,25,350,24
8901130000000,,,0201132021/0003,IMFL,Vodka,Knight Rider Ultra Premium Green Apple Vodka,750 ml,25,41.67,8.03,25,670,12
8901130000000,,,0201132020/0006,IMFL,Vodka,Knight Rider Ultra Premium Vodka,180 ml,25,9.79,5.34,25,180,48
8901130000000,,,0201132020/0006,IMFL,Vodka,Knight Rider Ultra Premium Vodka,375 ml,25,20.25,5.52,25,340,24
8901130000000,,,0201132020/0006,IMFL,Vodka,Knight Rider Ultra Premium Vodka,750 ml,25,40.49,6.03,25,650,12
,,,0201132016/0004,IMFL,Vodka,M2 MAGIC MOMENTS GRAIN VODKA,,,,,,,
,,,0201132020/0003,IMFL,Vodka,M2 MAGIC MOMENTS REMIX GREEN APPLE FLAVOURED VODKA,,,,,,,
,,,0201132018/0006,IMFL,Vodka,M2 MAGIC MOMENTS REMIX ORANGE FLAVOURED VODKA,,,,,,,
,,,0201132017/0004,IMFL,Vodka,M2 VERVE MAGIC MOMENTS SUPER PREMIUM VODKA,,,,,,,
8902150000000,,,0201132006/0018,IMFL,Vodka,Magic Moments Pure Grain Vodka,750 ml,25,38.79,2.12,25,620,12
8902150000000,,,0201132006/0018,IMFL,Vodka,Magic Moments Pure Grain Vodka,180 ml,25,9.37,1.7,25,170,48
8902150000000,,,0201132006/0018,IMFL,Vodka,Magic Moments Pure Grain Vodka,375 ml,25,19.39,8.56,25,330,24
8902150000000,,,0201132013/0015,IMFL,Vodka,Magic Moments Remix Flavoured Vodka Chocolate,180 ml,25,10.76,0.6,35,200,48
8902150000000,,,0201132013/0015,IMFL,Vodka,Magic Moments Remix Flavoured Vodka Chocolate,375 ml,25,22.21,5.52,35,380,24
8902150000000,,,0201132017/0006,IMFL,Vodka,MAGIC MOMENTS REMIX GRAPEFRUIT & WATERMELON SMOOTH FLAVOURED VODKA,180 ml,25,10.76,0.6,35,200,48
8902150000000,,,0201132017/0006,IMFL,Vodka,MAGIC MOMENTS REMIX GRAPEFRUIT & WATERMELON SMOOTH FLAVOURED VODKA,375 ml,25,22.21,5.52,35,380,24
8902150000000,,,0201132017/0006,IMFL,Vodka,MAGIC MOMENTS REMIX GRAPEFRUIT & WATERMELON SMOOTH FLAVOURED VODKA,750 ml,25,44.42,6.05,35,720,12
8902150000000,,,0201132017/0002,IMFL,Vodka,Magic Moments Remix Smooth Green Apple Flavoured Vodka,180 ml,25,10.76,0.6,35,200,48
8902150000000,,,0201132017/0002,IMFL,Vodka,Magic Moments Remix Smooth Green Apple Flavoured Vodka,375 ml,25,22.21,5.52,35,380,24
8902150000000,,,0201132017/0002,IMFL,Vodka,Magic Moments Remix Smooth Green Apple Flavoured Vodka,750 ml,25,44.42,6.05,35,720,12
8902150000000,,,0201132020/0004,IMFL,Vodka,MAGIC MOMENTS REMIX SMOOTH LEMON FLAVOURED VODKA,180 ml,25,10.76,0.6,35,200,48
8902150000000,,,0201132020/0004,IMFL,Vodka,MAGIC MOMENTS REMIX SMOOTH LEMON FLAVOURED VODKA,375 ml,25,22.21,5.52,35,380,24
8902150000000,,,0201132020/0004,IMFL,Vodka,MAGIC MOMENTS REMIX SMOOTH LEMON FLAVOURED VODKA,750 ml,25,44.42,6.05,35,720,12
8902150000000,,,0201132017/0003,IMFL,Vodka,Magic Moments Remix Smooth Orange Flavoured Vodka,180 ml,25,10.76,0.6,35,200,48
8902150000000,,,0201132017/0003,IMFL,Vodka,Magic Moments Remix Smooth Orange Flavoured Vodka,375 ml,25,22.21,5.52,35,380,24
8902150000000,,,0201132017/0003,IMFL,Vodka,Magic Moments Remix Smooth Orange Flavoured Vodka,750 ml,25,44.42,6.05,35,720,12
8907800000000,,,0201132020/0005,IMFL,Vodka,MAGIC MOMENTS VERVE GREEN APPLE PREMIUM FLAVOURED VODKA,180 ml,25,11.63,7.25,35,220,48
8907800000000,,,0201132020/0005,IMFL,Vodka,MAGIC MOMENTS VERVE GREEN APPLE PREMIUM FLAVOURED VODKA,375 ml,25,24.86,4.97,35,420,24
8907800000000,,,0201132020/0005,IMFL,Vodka,MAGIC MOMENTS VERVE GREEN APPLE PREMIUM FLAVOURED VODKA,750 ml,25,49.72,4.94,35,800,12
8907800000000,,,0201132018/0003,IMFL,Vodka,MAGIC MOMENTS VERVE PREMIUM VODKA,180 ml,25,11.63,7.25,35,220,48
8907800000000,,,0201132018/0003,IMFL,Vodka,MAGIC MOMENTS VERVE PREMIUM VODKA,375 ml,25,23.99,8.33,35,410,24
8907800000000,,,0201132018/0003,IMFL,Vodka,MAGIC MOMENTS VERVE PREMIUM VODKA,750 ml,25,47.98,1.67,35,770,12
8908010000000,,,0201132019/0002,IMFL,Vodka,Red Bliss Virgin VODKA,180 ml,25,9.35,2.11,25,170,48
8908010000000,,,0201132019/0002,IMFL,Vodka,Red Bliss Virgin VODKA,375 ml,25,,,25,330,24
8908010000000,,,0201132019/0002,IMFL,Vodka,Red Bliss Virgin VODKA,750 ml,25,,,25,620,12
8908010000000,,,0201132019/0001,IMFL,Vodka,S1 VODKA,180 ml,25,,,,150,48
8908010000000,,,0201132019/0001,IMFL,Vodka,S1 VODKA,375 ml,25,,,,290,24
8908010000000,,,0201132019/0001,IMFL,Vodka,S1 VODKA,500 ml,25,,,,370,18
8908010000000,,,0201132019/0001,IMFL,Vodka,S1 VODKA,750 ml,25,,,,560,12
89002186,,,0201132006/0004,IMFL,Vodka,Seagrams Fuel Vodka,180 ml,25,9.3,2.8,25,170,48
8901520000000,,,0201132006/0004,IMFL,Vodka,Seagrams Fuel Vodka,375 ml,25,19.25,0.77,25,320,24
8901520000000,,,0201132006/0004,IMFL,Vodka,Seagrams Fuel Vodka,750 ml,25,,,25,620,12
8901660000000,,,0201132012/0024,IMFL,Vodka,Smirnoff Triple Distilled Vodka,180 ml,25,,,45,240,48
8901660000000,,,0201132012/0024,IMFL,Vodka,Smirnoff Triple Distilled Vodka,375 ml,25,,,45,430,24
8901660000000,,,0201132012/0024,IMFL,Vodka,Smirnoff Triple Distilled Vodka,750 ml,25,50.24,7.04,45,820,12
8901660000000,,,0201132012/0011,IMFL,Vodka,Smrinoff Green Apple Triple Distilled Vodka,180 ml,25,14.24,2.41,60,280,48
8901660000000,,,0201132012/0011,IMFL,Vodka,Smrinoff Green Apple Triple Distilled Vodka,750 ml,25,58.61,4.16,60,960,12
8901660000000,,,0201132012/0012,IMFL,Vodka,Smrinoff Orange Triple Distilled Vodka,180 ml,25,14.24,2.41,60,280,48
8902970000000,,,0201132019/0004,IMFL,Vodka,White Mischief Green Apple Vodka,180 ml,25,10.09,0.84,25,180,48
8902970000000,,,0201132019/0004,IMFL,Vodka,White Mischief Green Apple Vodka,375 ml,25,20.84,6.52,25,350,24
8902970000000,,,0201132019/0004,IMFL,Vodka,White Mischief Green Apple Vodka,750 ml,25,,,,670,12
8902970000000,,,0201132019/0006,IMFL,Vodka,White Mischief Lemon Vodka,180 ml,25,10.09,0.84,25,180,48
8902970000000,,,0201132019/0006,IMFL,Vodka,White Mischief Lemon Vodka,375 ml,25,20.84,6.52,25,350,24
8902970000000,,,0201132019/0006,IMFL,Vodka,White Mischief Lemon Vodka,750 ml,25,,,,670,12
8902970000000,,,0201132019/0005,IMFL,Vodka,White Mischief Orange Vodka,180 ml,25,10.09,0.84,25,180,48
8902970000000,,,0201132019/0005,IMFL,Vodka,White Mischief Orange Vodka,375 ml,25,20.84,6.52,25,350,24
8902970000000,,,0201132019/0005,IMFL,Vodka,White Mischief Orange Vodka,750 ml,25,,,,670,12
8902970000000,,,0201132013/0004,IMFL,Vodka,White Mischief Ultra Pure Vodka,180 ml,25,9.36,1.98,25,170,48
8902970000000,,,0201132013/0004,IMFL,Vodka,White Mischief Ultra Pure Vodka,375 ml,25,19.36,9.11,25,330,24
8902970000000,,,0201132013/0004,IMFL,Vodka,White Mischief Ultra Pure Vodka,750 ml,25,38.71,3.23,25,620,12
8901560000000,,,0201142021/0020,IMFL,Whisky,8 PM PREMIUM BLACK WHISKY,180 ml,25,10.85,9.22,35,210,48
8901560000000,,,0201142021/0020,IMFL,Whisky,8 PM PREMIUM BLACK WHISKY,375 ml,25,22.39,2.77,35,380,24
8901560000000,,,0201142021/0020,IMFL,Whisky,8 PM PREMIUM BLACK WHISKY,750 ml,25,44.78,0.54,35,720,12
8907800000000,,,0201142012/0052,IMFL,Whisky,After Dark Premium Grain Whisky,180 ml,25,10.09,0.84,25,180,48
8907800000000,,,0201142012/0052,IMFL,Whisky,After Dark Premium Grain Whisky,375 ml,25,20.84,6.52,25,350,24
8901560000000,,,0201142012/0052,IMFL,Whisky,After Dark Premium Grain Whisky,750 ml,25,41.67,8.03,25,670,12
8901190000000,,,0201142017/0023,IMFL,Whisky,Amrut Amalgam Malt Whisky,750 ml,25,175.06,4.07,100,2780,12
8901190000000,,,0201142019/0003,IMFL,Whisky,Amrut Amalgam Peated Malt Whisky,750 ml,25,175.06,4.07,100,2780,12
8901190000000,,,0201142019/0004,IMFL,Whisky,Amrut Fusion Single Malt Whisky,750 ml,25,211.12,2.9,110,3340,12
,,,0201142008/0004,IMFL,Whisky,Amrut Prestige Blended Malt Whisky,,,,,,,
8902970000000,,,0201142008/0003,IMFL,Whisky,Antiquity Blue Ultra Premium Whisky,180 ml,25,16.02,5.11,60,310,48
8902970000000,,,0201142008/0003,IMFL,Whisky,Antiquity Blue Ultra Premium Whisky,375 ml,25,32.95,6.41,60,570,24
8902970000000,,,0201142008/0003,IMFL,Whisky,Antiquity Blue Ultra Premium Whisky,750 ml,25,65.89,2.83,60,1070,12
8902970000000,,,0201142020/0015,IMFL,Whisky,Antiquity Blue Ultra Premium Whisky- Gift Pack,750 ml,25,65.89,2.83,60,1070,12
8908010000000,,,0201142022/0020,IMFL,Whisky,Astra Club Whiskey,375 ml,50,,,,100,24
8908010000000,,,0201142022/0020,IMFL,Whisky,Astra Club Whiskey,500 ml,50,,,,130,18
8908010000000,,,0201142022/0020,IMFL,Whisky,Astra Club Whiskey,750 ml,50,,,,195,12
8908020000000,,,0201142022/0013,IMFL,Whisky,B & S BOILING CROWD PREMIUM WHISKY,180 ml,25,,,,260,48
8908020000000,,,0201142022/0013,IMFL,Whisky,B & S BOILING CROWD PREMIUM WHISKY,375 ml,25,,,,480,24
8908020000000,,,0201142022/0013,IMFL,Whisky,B & S BOILING CROWD PREMIUM WHISKY,750 ml,25,,,,900,12
8908020000000,,,0201142022/0014,IMFL,Whisky,B & S FIRE WATER CLASSIC PREMIUM WHISKY,180 ml,25,,,,200,48
8908020000000,,,0201142022/0014,IMFL,Whisky,B & S FIRE WATER CLASSIC PREMIUM WHISKY,375 ml,25,,,,370,24
8908020000000,,,0201142022/0014,IMFL,Whisky,B & S FIRE WATER CLASSIC PREMIUM WHISKY,750 ml,25,,,,710,12
8908020000000,,,0201142022/0015,IMFL,Whisky,B & S STAY ON DELUXE WHISKY,180 ml,25,10.03,1.74,25,180,48
8908020000000,,,0201142022/0015,IMFL,Whisky,B & S STAY ON DELUXE WHISKY,375 ml,25,20.6,0.14,25,340,24
8908020000000,,,0201142022/0015,IMFL,Whisky,B & S STAY ON DELUXE WHISKY,750 ml,25,41.38,2.53,25,660,12
8902970000000,,,0201142006/0024,IMFL,Whisky,Bagpiper Deluxe Whisky,180 ml,25,,,,130,48
8902970000000,,,0201142006/0024,IMFL,Whisky,Bagpiper Deluxe Whisky,375 ml,25,,,,250,24
8902970000000,,,0201142006/0024,IMFL,Whisky,Bagpiper Deluxe Whisky,750 ml,25,,,,500,12
8908010000000,,,0201142022/0025,IMFL,Whisky,BKD's Red Neat Premium Whisky,375 ml,50,,,,100,24
8908010000000,,,0201142022/0025,IMFL,Whisky,BKD's Red Neat Premium Whisky,500 ml,50,,,,130,18
8908010000000,,,0201142022/0025,IMFL,Whisky,BKD's Red Neat Premium Whisky,750 ml,50,,,,195,12
8908010000000,,,0201142022/0004,IMFL,Whisky,Black Hunt Fine Whisky,375 ml,50,6.38,2.53,0,100,24
8908010000000,,,0201142022/0004,IMFL,Whisky,Black Hunt Fine Whisky,500 ml,50,8.5,0.05,0,130,18
8908010000000,,,0201142022/0004,IMFL,Whisky,Black Hunt Fine Whisky,750 ml,50,12.75,0.07,0,195,12
,,,0201142020/0036,IMFL,Whisky,Bottoms Up Premium Whisky,180 ml,25,,,,200,48
,,,0201142020/0036,IMFL,Whisky,Bottoms Up Premium Whisky,375 ml,25,,,,360,24
,,,0201142020/0036,IMFL,Whisky,Bottoms Up Premium Whisky,750 ml,25,,,,690,12
8908010000000,,,0201142022/0006,IMFL,Whisky,Bull Fighter Whisky,375 ml,50,6.38,2.53,0,100,24
8908010000000,,,0201142022/0006,IMFL,Whisky,Bull Fighter Whisky,500 ml,50,8.5,0.05,0,130,18
8908010000000,,,0201142022/0006,IMFL,Whisky,Bull Fighter Whisky,750 ml,50,12.75,0.07,0,195,12
8908010000000,,,0201142021/0010,IMFL,Whisky,COSMOS FIFTY DELUXE WHISKY,375 ml,50,6.38,2.53,0,100,24
8908010000000,,,0201142021/0010,IMFL,Whisky,COSMOS FIFTY DELUXE WHISKY,500 ml,50,8.5,0.05,0,130,18
8908010000000,,,0201142021/0010,IMFL,Whisky,COSMOS FIFTY DELUXE WHISKY,750 ml,50,12.75,0.07,0,195,12
